,ActivitySiteID,BookingEndDateTime,Number Booked,Price (INR)
827,0,2018-04-24,1.481998416097941,-0.6943887850322056
828,0,2018-05-01,1.2744119120362123,-0.6943887850322056
829,0,2018-05-08,1.170618660005348,-0.6943887850322056
830,0,2018-05-15,1.3782051640670767,-0.6943887850322056
831,0,2018-05-22,1.3782051640670767,-0.6943887850322056
832,0,2018-05-29,0.9630321559436192,-0.6943887850322056
833,1,2018-04-04,-0.386280120457617,-0.6943887850322056
834,1,2018-04-11,-0.5938666245193457,-0.6943887850322056
835,1,2018-04-18,-0.1786936163958883,-0.6943887850322056
836,1,2018-04-25,0.0288928876658403,-0.6943887850322056
837,1,2018-05-02,-0.5938666245193457,-0.6943887850322056
838,1,2018-05-09,-0.2824868684267527,-0.6943887850322056
839,1,2018-05-16,-0.1786936163958883,-0.6943887850322056
840,1,2018-05-23,0.2364793917275689,-0.6943887850322056
841,1,2018-05-30,-0.1786936163958883,-0.6943887850322056
842,4,2018-04-01,-0.4900733724884813,-0.6943887850322056
843,4,2018-04-06,-0.386280120457617,-0.6943887850322056
844,4,2018-04-08,0.0288928876658403,-0.6943887850322056
845,4,2018-04-13,-0.2824868684267527,-0.6943887850322056
846,4,2018-04-15,0.3402726437584333,-0.6943887850322056
847,4,2018-04-20,-0.4900733724884813,-0.6943887850322056
848,4,2018-04-22,-0.386280120457617,-0.6943887850322056
849,4,2018-04-27,-0.4900733724884813,-0.6943887850322056
850,4,2018-04-29,-0.074900364365024,-0.6943887850322056
851,4,2018-05-04,-0.2824868684267527,-0.6943887850322056
852,4,2018-05-06,-0.2824868684267527,-0.6943887850322056
853,4,2018-05-11,-0.386280120457617,-0.6943887850322056
854,4,2018-05-13,-0.074900364365024,-0.6943887850322056
855,4,2018-05-18,0.547859147820162,-0.6943887850322056
856,4,2018-05-20,-0.4900733724884813,-0.6943887850322056
857,4,2018-05-25,-0.1786936163958883,-0.6943887850322056
858,4,2018-05-27,-0.1786936163958883,-0.6943887850322056
859,0,2018-05-26,-0.5938666245193457,-0.6943887850322056
860,3,2018-04-09,-0.9052463806119386,-0.6943887850322056
861,3,2018-04-16,-0.386280120457617,-0.6943887850322056
862,3,2018-04-23,-0.386280120457617,-0.6943887850322056
863,3,2018-04-30,-0.5938666245193457,-0.6943887850322056
864,3,2018-05-14,-0.4900733724884813,-0.6943887850322056
865,3,2018-05-21,-0.4900733724884813,-0.6943887850322056
866,2,2018-04-02,2.5199309364065843,0.1792623728259133
867,2,2018-04-09,2.41613768437572,0.1792623728259133
870,2,2018-04-30,1.8971714242213984,0.1792623728259133
871,2,2018-05-07,-0.074900364365024,0.1792623728259133
872,2,2018-05-14,1.793378172190534,0.1792623728259133
873,2,2018-05-21,1.8971714242213984,0.1792623728259133
874,2,2018-05-28,0.547859147820162,0.1792623728259133
875,2,2018-04-05,-0.69765987655021,0.1792623728259133
876,2,2018-04-12,-1.1128328846736673,0.1792623728259133
877,2,2018-04-19,-1.009039632642803,0.1792623728259133
878,2,2018-04-26,-0.9052463806119386,0.1792623728259133
879,2,2018-05-03,-0.5938666245193457,0.1792623728259133
880,2,2018-05-10,-1.009039632642803,0.1792623728259133
881,2,2018-05-17,-1.009039632642803,0.1792623728259133
882,2,2018-05-24,-0.9052463806119386,0.1792623728259133
883,2,2018-05-31,-1.320419388735396,0.1792623728259133
884,2,2018-04-05,0.8592389039127549,0.1792623728259133
885,2,2018-04-12,-0.2824868684267527,0.1792623728259133
886,2,2018-04-19,1.170618660005348,0.1792623728259133
887,2,2018-04-26,0.4440658957892976,0.1792623728259133
888,2,2018-05-10,-0.2824868684267527,0.1792623728259133
889,2,2018-05-17,1.2744119120362123,0.1792623728259133
890,2,2018-05-31,0.4440658957892976,0.1792623728259133
891,2,2018-04-07,1.170618660005348,0.1792623728259133
893,2,2018-04-21,2.2085511803139912,0.1792623728259133
894,2,2018-04-28,1.2744119120362123,0.1792623728259133
895,2,2018-05-05,1.481998416097941,0.1792623728259133
896,2,2018-05-12,2.104757928283127,0.1792623728259133
897,2,2018-05-19,2.104757928283127,0.1792623728259133
898,2,2018-05-26,1.5857916681288051,0.1792623728259133
899,1,2018-04-03,-1.1128328846736673,-0.6943887850322056
900,1,2018-04-10,-1.009039632642803,-0.6943887850322056
901,1,2018-04-17,-0.69765987655021,-0.6943887850322056
902,1,2018-04-24,-0.5938666245193457,-0.6943887850322056
903,1,2018-05-01,-1.1128328846736673,-0.6943887850322056
904,1,2018-05-08,-1.1128328846736673,-0.6943887850322056
905,1,2018-05-15,-0.8014531285810743,-0.6943887850322056
906,1,2018-05-22,-0.8014531285810743,-0.6943887850322056
907,1,2018-05-29,-0.69765987655021,-0.6943887850322056
908,2,2018-04-05,-1.631799144827989,0.1792623728259133
909,2,2018-04-12,-1.5280058927971247,0.1792623728259133
910,2,2018-04-19,-1.2166261367045317,0.1792623728259133
911,2,2018-04-26,-1.009039632642803,0.1792623728259133
912,2,2018-05-03,-0.8014531285810743,0.1792623728259133
913,2,2018-05-10,-1.2166261367045317,0.1792623728259133
914,2,2018-05-17,-0.9052463806119386,0.1792623728259133
915,2,2018-05-24,-1.2166261367045317,0.1792623728259133
916,2,2018-05-31,-0.9052463806119386,0.1792623728259133
917,4,2018-04-09,-0.69765987655021,1.427335455480369
918,4,2018-04-16,-0.386280120457617,1.427335455480369
919,4,2018-04-23,-1.1128328846736673,1.427335455480369
920,4,2018-04-30,-0.2824868684267527,1.427335455480369
921,4,2018-05-14,-1.1128328846736673,1.427335455480369
922,4,2018-05-21,-0.4900733724884813,1.427335455480369
923,3,2018-04-03,-0.386280120457617,1.427335455480369
924,3,2018-04-10,-0.1786936163958883,1.427335455480369
925,3,2018-04-17,-0.5938666245193457,1.427335455480369
926,3,2018-04-24,-0.8014531285810743,1.427335455480369
927,3,2018-05-01,-0.1786936163958883,1.427335455480369
928,3,2018-05-08,-1.1128328846736673,1.427335455480369
929,3,2018-05-15,-0.8014531285810743,1.427335455480369
930,3,2018-05-22,-0.69765987655021,1.427335455480369
931,3,2018-05-29,-0.9052463806119386,1.427335455480369
932,4,2018-04-05,0.1326861396967046,1.427335455480369
933,4,2018-04-12,0.3402726437584333,1.427335455480369
934,4,2018-04-19,-0.4900733724884813,1.427335455480369
935,4,2018-04-26,-0.4900733724884813,1.427335455480369
936,4,2018-05-03,-0.2824868684267527,1.427335455480369
937,4,2018-05-10,0.7554456518818906,1.427335455480369
938,4,2018-05-17,-0.2824868684267527,1.427335455480369
939,4,2018-05-24,0.547859147820162,1.427335455480369
940,4,2018-05-31,-0.5938666245193457,1.427335455480369
941,2,2018-04-09,-0.8014531285810743,1.427335455480369
942,2,2018-04-16,-0.2824868684267527,1.427335455480369
943,2,2018-04-23,0.1326861396967046,1.427335455480369
944,2,2018-04-30,0.2364793917275689,1.427335455480369
945,2,2018-05-07,-1.631799144827989,1.427335455480369
946,2,2018-05-14,-0.9052463806119386,1.427335455480369
947,2,2018-05-21,-1.009039632642803,1.427335455480369
948,3,2018-05-16,-1.7355923968588534,-0.4447741685013144
949,4,2018-04-03,0.4440658957892976,1.427335455480369
950,4,2018-04-10,0.547859147820162,1.427335455480369
951,4,2018-04-17,0.3402726437584333,1.427335455480369
952,4,2018-04-24,0.2364793917275689,1.427335455480369
953,4,2018-05-01,0.4440658957892976,1.427335455480369
954,4,2018-05-08,0.0288928876658403,1.427335455480369
955,4,2018-05-15,0.4440658957892976,1.427335455480369
956,4,2018-05-22,0.6516523998510263,1.427335455480369
957,4,2018-05-29,-0.1786936163958883,1.427335455480369
958,4,2018-04-06,-1.2166261367045317,1.427335455480369
959,4,2018-04-13,-0.8014531285810743,1.427335455480369
960,4,2018-04-20,-0.8014531285810743,1.427335455480369
961,4,2018-04-27,-0.5938666245193457,1.427335455480369
962,4,2018-05-04,-1.7355923968588534,1.427335455480369
963,4,2018-05-11,-0.69765987655021,1.427335455480369
964,4,2018-05-18,-0.9052463806119386,1.427335455480369
965,4,2018-05-25,-0.5938666245193457,1.427335455480369
966,3,2018-04-04,1.0668254079744837,-1.0688107098285424
967,3,2018-04-11,1.170618660005348,-1.0688107098285424
968,3,2018-04-18,1.3782051640670767,-1.0688107098285424
969,3,2018-04-25,1.3782051640670767,-1.0688107098285424
970,3,2018-05-02,1.3782051640670767,-1.0688107098285424
971,3,2018-05-09,1.481998416097941,-1.0688107098285424
972,3,2018-05-16,1.170618660005348,-1.0688107098285424
973,3,2018-05-23,0.1326861396967046,-1.0688107098285424
974,3,2018-05-30,0.7554456518818906,-1.0688107098285424
975,0,2018-04-05,1.3782051640670767,-1.0688107098285424
976,0,2018-04-12,1.5857916681288051,-1.0688107098285424
977,0,2018-04-19,0.7554456518818906,-1.0688107098285424
978,0,2018-04-26,1.3782051640670767,-1.0688107098285424
979,0,2018-05-03,1.0668254079744837,-1.0688107098285424
980,0,2018-05-10,1.2744119120362123,-1.0688107098285424
981,0,2018-05-17,1.2744119120362123,-1.0688107098285424
982,0,2018-05-24,0.9630321559436192,-1.0688107098285424
983,0,2018-05-31,1.3782051640670767,-1.0688107098285424
984,2,2018-04-09,0.3402726437584333,-1.0688107098285424
985,2,2018-04-16,1.2744119120362123,-1.0688107098285424
986,2,2018-04-23,1.481998416097941,-1.0688107098285424
987,2,2018-05-14,1.0668254079744837,-1.0688107098285424
988,2,2018-05-21,0.6516523998510263,-1.0688107098285424
989,1,2018-04-05,-0.1786936163958883,-1.0688107098285424
990,1,2018-04-12,0.0288928876658403,-1.0688107098285424
991,1,2018-04-19,-0.5938666245193457,-1.0688107098285424
992,1,2018-04-26,0.1326861396967046,-1.0688107098285424
993,1,2018-05-03,-0.074900364365024,-1.0688107098285424
994,1,2018-05-10,-0.5938666245193457,-1.0688107098285424
995,1,2018-05-17,-0.5938666245193457,-1.0688107098285424
996,1,2018-05-24,-0.386280120457617,-1.0688107098285424
997,1,2018-05-31,-0.69765987655021,-1.0688107098285424
998,1,2018-04-03,-0.5938666245193457,-1.0688107098285424
999,4,2018-04-03,-1.320419388735396,-1.0688107098285424
1000,4,2018-04-04,-0.8014531285810743,-1.0688107098285424
1001,4,2018-04-10,-1.2166261367045317,-1.0688107098285424
1002,4,2018-04-11,-0.5938666245193457,-1.0688107098285424
1003,4,2018-04-17,-1.1128328846736673,-1.0688107098285424
1004,4,2018-04-18,-0.386280120457617,-1.0688107098285424
1005,4,2018-04-24,-1.1128328846736673,-1.0688107098285424
1006,4,2018-04-25,-0.69765987655021,-1.0688107098285424
1007,4,2018-05-01,-0.5938666245193457,-1.0688107098285424
1008,4,2018-05-02,-0.69765987655021,-1.0688107098285424
1009,4,2018-05-08,-1.1128328846736673,-1.0688107098285424
1010,4,2018-05-09,-0.8014531285810743,-1.0688107098285424
1011,4,2018-05-15,-0.8014531285810743,-1.0688107098285424
1012,4,2018-05-16,-1.2166261367045317,-1.0688107098285424
1013,4,2018-05-22,-1.1128328846736673,-1.0688107098285424
1014,4,2018-05-23,-0.9052463806119386,-1.0688107098285424
1015,1,2018-04-17,-0.9052463806119386,-1.0688107098285424
1016,1,2018-04-24,-1.2166261367045317,-1.0688107098285424
1017,1,2018-05-01,-0.8014531285810743,-1.0688107098285424
1018,1,2018-05-08,-1.009039632642803,-1.0688107098285424
1019,1,2018-05-15,-0.69765987655021,-1.0688107098285424
1020,1,2018-05-22,-1.320419388735396,-1.0688107098285424
1021,1,2018-05-29,-1.2166261367045317,-1.0688107098285424
1022,2,2018-04-05,0.0288928876658403,-1.0688107098285424
1023,2,2018-04-19,0.547859147820162,-1.0688107098285424
1024,2,2018-04-26,0.9630321559436192,-1.0688107098285424
1025,2,2018-05-03,-0.386280120457617,-1.0688107098285424
1026,2,2018-05-10,0.4440658957892976,-1.0688107098285424
1027,2,2018-05-17,0.2364793917275689,-1.0688107098285424
1028,2,2018-05-24,-0.1786936163958883,-1.0688107098285424
1029,2,2018-05-31,-0.4900733724884813,-1.0688107098285424
1030,0,2018-04-04,-0.8014531285810743,0.8032989141531413
1031,0,2018-04-11,-0.4900733724884813,0.8032989141531413
1032,0,2018-04-18,-0.9052463806119386,0.8032989141531413
1033,0,2018-04-25,-0.69765987655021,0.8032989141531413
1034,0,2018-05-02,-0.386280120457617,0.8032989141531413
1035,0,2018-05-09,-0.5938666245193457,0.8032989141531413
1036,0,2018-05-16,-0.074900364365024,0.8032989141531413
1037,0,2018-05-23,-0.8014531285810743,0.8032989141531413
1038,0,2018-05-30,-0.2824868684267527,0.8032989141531413
1039,3,2018-04-02,-1.2166261367045317,0.8032989141531413
1040,3,2018-04-09,-0.9052463806119386,0.8032989141531413
1041,3,2018-04-16,-0.1786936163958883,0.8032989141531413
1042,3,2018-04-23,-0.1786936163958883,0.8032989141531413
1043,3,2018-04-30,-0.1786936163958883,0.8032989141531413
1044,3,2018-05-07,-1.009039632642803,0.8032989141531413
1045,3,2018-05-14,-0.5938666245193457,0.8032989141531413
1046,3,2018-05-21,-0.4900733724884813,0.8032989141531413
1047,3,2018-05-28,-0.4900733724884813,0.8032989141531413
1048,3,2018-04-06,-0.386280120457617,0.8032989141531413
1049,3,2018-04-13,-0.1786936163958883,0.8032989141531413
1050,3,2018-04-20,-0.386280120457617,0.8032989141531413
1051,3,2018-04-27,-0.5938666245193457,0.8032989141531413
1052,3,2018-05-04,-0.4900733724884813,0.8032989141531413
1053,3,2018-05-11,-0.4900733724884813,0.8032989141531413
1054,3,2018-05-18,-1.2166261367045317,0.8032989141531413
1055,3,2018-05-25,-0.69765987655021,0.8032989141531413
1056,1,2018-04-04,0.2364793917275689,0.8032989141531413
1057,1,2018-04-11,0.2364793917275689,0.8032989141531413
1058,1,2018-04-18,-0.074900364365024,0.8032989141531413
1059,1,2018-04-25,0.2364793917275689,0.8032989141531413
1060,1,2018-05-02,-0.074900364365024,0.8032989141531413
1061,1,2018-05-09,-0.2824868684267527,0.8032989141531413
1062,1,2018-05-16,-0.074900364365024,0.8032989141531413
1063,1,2018-05-23,-0.386280120457617,0.8032989141531413
1064,0,2018-04-06,-1.009039632642803,0.8032989141531413
1065,0,2018-04-13,-0.9052463806119386,0.8032989141531413
1066,0,2018-04-20,-0.69765987655021,0.8032989141531413
1067,0,2018-04-27,-0.5938666245193457,0.8032989141531413
1068,0,2018-05-04,-0.8014531285810743,0.8032989141531413
1069,0,2018-05-11,-0.5938666245193457,0.8032989141531413
1070,0,2018-05-18,-0.5938666245193457,0.8032989141531413
1071,0,2018-05-25,-0.69765987655021,0.8032989141531413
1072,3,2018-04-03,-0.074900364365024,0.1792623728259133
1073,3,2018-04-10,-0.2824868684267527,0.1792623728259133
1074,3,2018-04-17,0.3402726437584333,0.1792623728259133
1075,3,2018-04-24,0.3402726437584333,0.1792623728259133
1076,3,2018-05-01,0.0288928876658403,0.1792623728259133
1077,3,2018-05-08,-0.074900364365024,0.1792623728259133
1078,3,2018-05-15,0.4440658957892976,0.1792623728259133
1079,3,2018-05-22,0.1326861396967046,0.1792623728259133
1080,3,2018-05-29,-0.5938666245193457,0.1792623728259133
1081,3,2018-04-05,-1.1128328846736673,0.1792623728259133
1082,3,2018-04-12,-1.1128328846736673,0.1792623728259133
1083,3,2018-04-19,-1.009039632642803,0.1792623728259133
1084,3,2018-04-26,-1.1128328846736673,0.1792623728259133
1085,3,2018-05-03,-1.1128328846736673,0.1792623728259133
1086,3,2018-05-10,-0.9052463806119386,0.1792623728259133
1087,3,2018-05-17,-1.009039632642803,0.1792623728259133
1088,3,2018-05-24,-1.1128328846736673,0.1792623728259133
1089,3,2018-05-31,-1.1128328846736673,0.1792623728259133
1090,0,2018-04-01,-0.2824868684267527,0.1792623728259133
1091,0,2018-04-08,0.4440658957892976,0.1792623728259133
1092,0,2018-04-15,-0.1786936163958883,0.1792623728259133
1093,0,2018-04-22,0.0288928876658403,0.1792623728259133
1094,0,2018-04-29,-0.386280120457617,0.1792623728259133
1095,0,2018-05-06,-0.9052463806119386,0.1792623728259133
1096,0,2018-05-13,-0.2824868684267527,0.1792623728259133
1097,0,2018-05-20,0.0288928876658403,0.1792623728259133
1098,0,2018-05-27,-0.8014531285810743,0.1792623728259133
1099,3,2018-04-07,0.4440658957892976,0.8032989141531413
1100,3,2018-04-14,0.2364793917275689,0.8032989141531413
1101,3,2018-04-21,0.0288928876658403,0.8032989141531413
1102,3,2018-04-28,0.1326861396967046,0.8032989141531413
1103,3,2018-05-05,-0.386280120457617,0.8032989141531413
1104,3,2018-05-12,-0.074900364365024,0.8032989141531413
1105,3,2018-05-19,0.0288928876658403,0.8032989141531413
1106,3,2018-05-26,-0.1786936163958883,0.8032989141531413
1107,3,2018-04-05,-0.69765987655021,2.6754085381348247
1108,3,2018-04-12,-1.320419388735396,2.6754085381348247
1109,3,2018-04-19,-1.1128328846736673,2.6754085381348247
1110,3,2018-04-26,-0.9052463806119386,2.6754085381348247
1111,3,2018-05-03,-0.9052463806119386,2.6754085381348247
1112,3,2018-05-10,-0.9052463806119386,2.6754085381348247
1113,3,2018-05-17,-0.4900733724884813,2.6754085381348247
1114,3,2018-05-24,-1.009039632642803,2.6754085381348247
1115,3,2018-05-31,-0.8014531285810743,2.6754085381348247
1116,1,2018-04-07,-1.4242126407662603,1.427335455480369
1117,1,2018-04-14,-1.4242126407662603,1.427335455480369
1118,1,2018-04-21,-1.4242126407662603,1.427335455480369
1119,1,2018-04-28,-1.1128328846736673,1.427335455480369
1120,1,2018-05-05,-1.2166261367045317,1.427335455480369
1121,1,2018-05-12,-1.1128328846736673,1.427335455480369
1122,1,2018-05-19,-1.631799144827989,1.427335455480369
1123,1,2018-05-26,-1.5280058927971247,1.427335455480369
1124,1,2018-04-05,-1.7355923968588534,1.427335455480369
1125,1,2018-04-06,-1.7355923968588534,1.427335455480369
1126,1,2018-04-09,-1.631799144827989,1.427335455480369
1127,1,2018-04-11,-1.7355923968588534,1.427335455480369
1128,1,2018-04-12,-1.4242126407662603,1.427335455480369
1129,1,2018-04-13,-1.7355923968588534,1.427335455480369
1130,1,2018-04-16,-1.7355923968588534,1.427335455480369
1131,1,2018-04-17,-1.7355923968588534,1.427335455480369
1132,1,2018-04-20,-1.631799144827989,1.427335455480369
1133,1,2018-04-23,-1.5280058927971247,1.427335455480369
1134,1,2018-04-24,-1.4242126407662603,1.427335455480369
1135,1,2018-04-30,-1.7355923968588534,1.427335455480369
1136,1,2018-05-01,-1.5280058927971247,1.427335455480369
1137,1,2018-05-02,-1.631799144827989,1.427335455480369
1138,1,2018-05-04,-1.7355923968588534,1.427335455480369
1139,1,2018-05-09,-1.7355923968588534,1.427335455480369
1140,1,2018-05-10,-1.1128328846736673,1.427335455480369
1141,1,2018-05-11,-1.631799144827989,1.427335455480369
1142,1,2018-05-14,-1.5280058927971247,1.427335455480369
1143,1,2018-05-15,-1.631799144827989,1.427335455480369
1144,1,2018-05-18,-1.7355923968588534,1.427335455480369
1145,1,2018-05-24,-1.631799144827989,1.427335455480369
1146,0,2018-04-08,-1.631799144827989,2.6754085381348247
1147,0,2018-04-22,-1.7355923968588534,2.6754085381348247
1148,0,2018-04-29,-1.7355923968588534,2.6754085381348247
1149,0,2018-05-20,-1.631799144827989,2.6754085381348247
1150,0,2018-05-27,-1.631799144827989,2.6754085381348247
1151,0,2018-04-04,-1.631799144827989,2.6754085381348247
1152,0,2018-04-12,-1.7355923968588534,2.6754085381348247
1153,0,2018-04-16,-1.7355923968588534,2.6754085381348247
1154,0,2018-04-26,-1.7355923968588534,2.6754085381348247
1155,0,2018-05-01,-1.631799144827989,2.6754085381348247
1156,0,2018-05-02,-1.7355923968588534,2.6754085381348247
1157,0,2018-05-03,-1.631799144827989,2.6754085381348247
1158,0,2018-05-16,-1.7355923968588534,2.6754085381348247
1159,0,2018-05-18,-1.7355923968588534,2.6754085381348247
1160,2,2018-04-25,-1.7355923968588534,2.6754085381348247
1161,2,2018-05-04,-1.7355923968588534,2.6754085381348247
1162,2,2018-05-09,-1.7355923968588534,2.6754085381348247
1163,2,2018-05-25,-1.7355923968588534,2.6754085381348247
1164,3,2018-04-07,-1.631799144827989,0.1792623728259133
1165,3,2018-04-14,-1.5280058927971247,0.1792623728259133
1166,3,2018-04-28,-1.4242126407662603,0.1792623728259133
1167,3,2018-05-05,-1.4242126407662603,0.1792623728259133
1168,3,2018-05-12,-1.4242126407662603,0.1792623728259133
1169,3,2018-05-19,-1.631799144827989,0.1792623728259133
1170,3,2018-05-26,-1.7355923968588534,0.1792623728259133
1171,3,2018-04-28,-1.7355923968588534,1.427335455480369
1172,3,2018-05-19,-1.631799144827989,1.427335455480369
1173,2,2018-04-08,-1.7355923968588534,1.427335455480369
1174,2,2018-04-15,-1.7355923968588534,1.427335455480369
1175,2,2018-05-16,-1.7355923968588534,1.427335455480369
1176,3,2018-05-10,-1.5280058927971247,1.427335455480369
1177,3,2018-05-18,-1.7355923968588534,1.427335455480369
1178,3,2018-05-24,-1.7355923968588534,1.427335455480369
1179,4,2018-04-03,-1.7355923968588534,1.427335455480369
1180,0,2018-04-06,-1.7355923968588534,1.427335455480369
1181,0,2018-04-09,-1.7355923968588534,1.427335455480369
1182,0,2018-04-11,-1.631799144827989,1.427335455480369
1183,0,2018-04-16,-1.7355923968588534,1.427335455480369
1184,0,2018-04-17,-1.631799144827989,1.427335455480369
1185,0,2018-04-18,-1.7355923968588534,1.427335455480369
1186,0,2018-04-30,-1.5280058927971247,1.427335455480369
1187,0,2018-05-02,-1.7355923968588534,1.427335455480369
1188,0,2018-05-08,-1.4242126407662603,1.427335455480369
1189,0,2018-05-15,-1.7355923968588534,1.427335455480369
1190,0,2018-05-29,-1.7355923968588534,1.427335455480369
1191,4,2018-05-05,-1.7355923968588534,1.427335455480369
1192,1,2018-04-06,-1.7355923968588534,2.6754085381348247
1193,1,2018-04-13,-1.5280058927971247,2.6754085381348247
1194,1,2018-04-27,-1.7355923968588534,2.6754085381348247
1195,1,2018-05-11,-1.5280058927971247,2.6754085381348247
1196,1,2018-05-18,-1.631799144827989,2.6754085381348247
1197,1,2018-05-25,-1.631799144827989,2.6754085381348247
1198,4,2018-04-09,-0.2824868684267527,0.1792623728259133
1199,4,2018-04-16,0.1326861396967046,0.1792623728259133
1200,4,2018-04-23,-0.2824868684267527,0.1792623728259133
1201,4,2018-04-30,0.0288928876658403,0.1792623728259133
1202,4,2018-05-14,-0.2824868684267527,0.1792623728259133
1203,4,2018-05-21,-0.8014531285810743,0.1792623728259133
1204,4,2018-04-04,-0.2824868684267527,0.1792623728259133
1205,4,2018-04-11,-0.69765987655021,0.1792623728259133
1206,4,2018-04-18,-0.386280120457617,0.1792623728259133
1207,4,2018-04-25,-0.4900733724884813,0.1792623728259133
1208,4,2018-05-02,-0.4900733724884813,0.1792623728259133
1209,4,2018-05-09,-0.5938666245193457,0.1792623728259133
1210,4,2018-05-16,-0.386280120457617,0.1792623728259133
1211,4,2018-05-23,-0.8014531285810743,0.1792623728259133
1212,4,2018-05-30,-1.2166261367045317,0.1792623728259133
1213,3,2018-04-03,0.2364793917275689,0.1792623728259133
1214,3,2018-04-10,-0.074900364365024,0.1792623728259133
1215,3,2018-04-17,1.0668254079744837,0.1792623728259133
1216,3,2018-04-24,0.9630321559436192,0.1792623728259133
1217,3,2018-05-01,0.9630321559436192,0.1792623728259133
1218,3,2018-05-08,0.1326861396967046,0.1792623728259133
1219,3,2018-05-15,0.6516523998510263,0.1792623728259133
1220,3,2018-05-22,0.2364793917275689,0.1792623728259133
1221,3,2018-05-29,-0.074900364365024,0.1792623728259133
1222,0,2018-04-06,0.1326861396967046,0.1792623728259133
1223,0,2018-04-13,-0.2824868684267527,0.1792623728259133
1224,0,2018-04-20,-0.2824868684267527,0.1792623728259133
1225,0,2018-04-27,-0.9052463806119386,0.1792623728259133
1226,0,2018-05-04,0.4440658957892976,0.1792623728259133
1227,0,2018-05-11,0.2364793917275689,0.1792623728259133
1228,0,2018-05-18,-0.2824868684267527,0.1792623728259133
1229,0,2018-05-25,0.3402726437584333,0.1792623728259133
1237,2,2018-05-22,2.5199309364065843,-0.4447741685013144
1239,2,2018-04-03,1.5857916681288051,-0.4447741685013144
1240,2,2018-04-10,1.8971714242213984,-0.4447741685013144
1241,2,2018-04-17,1.8971714242213984,-0.4447741685013144
1242,2,2018-04-24,0.8592389039127549,-0.4447741685013144
1243,2,2018-05-01,1.6895849201596695,-0.4447741685013144
1244,2,2018-05-08,1.3782051640670767,-0.4447741685013144
1245,2,2018-05-15,0.547859147820162,-0.4447741685013144
1246,2,2018-05-22,1.3782051640670767,-0.4447741685013144
1247,2,2018-05-29,1.793378172190534,-0.4447741685013144
1248,2,2018-04-06,0.6516523998510263,-0.4447741685013144
1249,2,2018-04-13,0.7554456518818906,-0.4447741685013144
1250,2,2018-04-20,-0.5938666245193457,-0.4447741685013144
1251,2,2018-04-27,0.0288928876658403,-0.4447741685013144
1252,2,2018-05-11,0.0288928876658403,-0.4447741685013144
1253,2,2018-05-18,0.1326861396967046,-0.4447741685013144
1254,2,2018-05-25,-0.386280120457617,-0.4447741685013144
1255,1,2018-04-04,0.1326861396967046,-0.4447741685013144
1256,1,2018-04-11,-0.69765987655021,-0.4447741685013144
1257,1,2018-04-18,-0.4900733724884813,-0.4447741685013144
1258,1,2018-04-25,-0.9052463806119386,-0.4447741685013144
1259,1,2018-05-02,-0.386280120457617,-0.4447741685013144
1260,1,2018-05-09,-0.8014531285810743,-0.4447741685013144
1261,1,2018-05-16,-0.8014531285810743,-0.4447741685013144
1262,1,2018-05-23,-1.1128328846736673,-0.4447741685013144
1263,1,2018-05-30,-1.1128328846736673,-0.4447741685013144
1264,3,2018-04-06,-1.009039632642803,-0.4447741685013144
1265,3,2018-04-13,-0.8014531285810743,-0.4447741685013144
1266,3,2018-04-20,-1.009039632642803,-0.4447741685013144
1267,3,2018-04-27,-0.8014531285810743,-0.4447741685013144
1268,3,2018-05-04,-0.9052463806119386,-0.4447741685013144
1269,3,2018-05-11,-0.8014531285810743,-0.4447741685013144
1270,3,2018-05-18,-1.009039632642803,-0.4447741685013144
1271,3,2018-05-25,-0.9052463806119386,-0.4447741685013144
1272,1,2018-04-04,-0.4900733724884813,-0.4447741685013144
1273,1,2018-04-11,-0.5938666245193457,-0.4447741685013144
1274,1,2018-04-18,-0.2824868684267527,-0.4447741685013144
1275,1,2018-04-25,-0.386280120457617,-0.4447741685013144
1276,1,2018-05-02,-0.69765987655021,-0.4447741685013144
1277,1,2018-05-09,-0.386280120457617,-0.4447741685013144
1278,1,2018-05-16,-0.2824868684267527,-0.4447741685013144
1279,1,2018-05-23,-0.69765987655021,-0.4447741685013144
1280,1,2018-05-30,-0.5938666245193457,-0.4447741685013144
1281,3,2018-04-07,-0.386280120457617,2.6754085381348247
1282,3,2018-04-14,-0.074900364365024,2.6754085381348247
1283,3,2018-04-21,-0.69765987655021,2.6754085381348247
1284,3,2018-04-28,-0.386280120457617,2.6754085381348247
1285,3,2018-05-05,-1.1128328846736673,2.6754085381348247
1286,3,2018-05-12,-0.2824868684267527,2.6754085381348247
1287,3,2018-05-19,-0.1786936163958883,2.6754085381348247
1288,3,2018-05-26,-0.8014531285810743,2.6754085381348247
1289,3,2018-04-05,-1.320419388735396,0.1792623728259133
1290,3,2018-04-12,-1.2166261367045317,0.1792623728259133
1291,3,2018-04-19,-1.009039632642803,0.1792623728259133
1292,3,2018-04-26,-1.1128328846736673,0.1792623728259133
1293,3,2018-05-03,-1.2166261367045317,0.1792623728259133
1294,3,2018-05-10,-0.9052463806119386,0.1792623728259133
1295,3,2018-05-17,-1.5280058927971247,0.1792623728259133
1296,3,2018-05-24,-1.5280058927971247,0.1792623728259133
1297,3,2018-05-31,-1.2166261367045317,0.1792623728259133
1298,4,2018-04-04,-0.4900733724884813,0.1792623728259133
